quarter,quarter_label,quarter_end_date,geography_type,geography_code,geography_name,remoteness,support_class,support_type,support_type_group,atlas_service_type_filter,payments,local_support_share,payment_growth_rate,payments_per_funded_plan,payments_per_1000_population,national_support_share,remoteness_support_share,support_location_quotient,remoteness_support_location_quotient,national_benchmark,remoteness_benchmark,support_payment_gap_from_national_benchmark,support_payment_gap_from_remoteness_benchmark,support_share_gap_from_national,support_share_gap_from_remoteness,support_lq_gap_from_remoteness,projected_next_quarter_payments,projected_next_quarter_payment_change,support_undersupply_score,support_growth_score,support_payment_scale_score,support_payment_intensity_score,support_business_opportunity_score,support_advocacy_opportunity_score,service_type_opportunity_score,service_type_opportunity_rank,service_type_opportunity_segment,business_opportunity_score,advocacy_opportunity_score,underfunded_advocacy_score,underserviced_provider_score,funded_plans_per_1000_delta_from_national_mean,funded_plans_per_1000_delta_from_national_median,mean_plan_utilisation_delta_from_national_median,provider_saturation_delta_from_national_mean,provider_saturation_delta_from_national_median,active_provider_rate_delta_from_national_mean,active_provider_rate_delta_from_national_median,atlas_default_metric_value,atlas_default_metric_label,atlas_metric_interpretation,atlas_utilisation_median_band,payment_item_participant_count_sum_not_unique,suppressed_payment_item_rows,suppressed_participant_item_rows,source_item_rows,area_total_payments,funded_plan_count,population_count,reliability_flag
2025Q4,2025 Q4,2025-06-30,ndia_service_area,South East Metro,South East Metro,Major Cities of Australia,Core,Other Core,Other Core,Other Core,10363000.0,0.0174773753748283,0.004945694336695006,1377.875282542215,30032.71923189502,0.0196412646140858,0.01982831055610349,0.8898294340118171,0.8814354266530522,0.0196412646140858,0.01982831055610349,1283052.1577468067,1393958.8045148924,0.0021638892392575014,0.002350935181275191,0.11856457334694781,10414252.23041117,51252.23041117005,0.6760416666666668,0.26666666666666666,0.3489583333333333,0.3125,0.44745833333333335,0.5082465277777779,0.4778524305555556,15.0,under-indexed support mix,0.6331249999999999,0.4642361111111111,0.3770833333333334,0.515625,-5.981999453742553,-8.104764662237113,0.020000000000000018,,,,,0.5677083333333334,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,6673.0,21.0,21.0,56.0,592938000.0,7521.0,345057.0,suppression_present
2026Q1,2026 Q1,2025-09-30,ndia_service_area,South East Metro,South East Metro,Major Cities of Australia,Core,Other Core,Other Core,Other Core,10541000.0,0.0174914293489623,0.017176493293447948,1381.158280922432,30548.576032365665,0.0193316893734142,0.019511282862766436,0.9048060420946599,0.8964776674086027,0.0193316893734142,0.019511282862766436,1109010.6206155866,1217240.4818518385,0.0018402600244519021,0.0020198535138041367,0.10352233259139731,10722057.415806236,181057.41580623575,0.6538194444444444,0.471875,0.35,0.309375,0.4815138888888888,0.49730902777777775,0.48941145833333327,7.0,monitor,0.6224999999999999,0.4541666666666666,0.375,0.50625,-6.13512980861276,-8.087870671360516,0.030000000000000027,,,,,0.5583333333333332,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,6759.0,22.0,22.0,56.0,602638000.0,7632.0,345057.0,suppression_present
2024Q2,2024 Q2,2023-12-31,ndia_service_area,South East Metro,South East Metro,Major Cities of Australia,Core,Personal Care,Personal Care,Personal Care,107995000.0,0.2264900801140891,,16500.381970970207,312977.2762181321,0.2339839074778359,0.24679733586323627,0.9679728941852266,0.9177168761643338,0.2339839074778359,0.24679733586323627,3573206.763581708,9682905.68630831,0.007493827363746791,0.020307255749147157,0.08228312383566616,107995000.0,0.0,0.8274305555555556,0.5005208333333333,0.88125,0.9614583333333333,0.7662152777777778,0.5504340277777778,0.6583246527777777,8.0,under-indexed support mix,0.6604166666666667,0.5097222222222223,0.38958333333333334,0.47500000000000003,-5.152628651834831,-6.83755021259055,0.0,-6.825721489333436,-4.603687618920981,38.605744605423794,33.612246274146074,0.6479166666666667,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Near national median,11022.0,17.0,17.0,60.0,476820000.0,6545.0,345057.0,suppression_present
2024Q3,2024 Q3,2024-03-31,ndia_service_area,South East Metro,South East Metro,Major Cities of Australia,Core,Personal Care,Personal Care,Personal Care,112237000.0,0.222523801404491,0.039279596277605355,16652.373887240356,325270.8972720449,0.2319335872760118,0.2441343913968243,0.9594289642046423,0.911480763244017,0.2319335872760118,0.2441343913968243,4746126.617449373,10899992.601513028,0.009409785871520804,0.021610589992333312,0.08851923675598306,116645624.0474096,4408624.047409594,0.8340277777777777,0.603125,0.8822916666666667,0.9636752136752137,0.7920470085470086,0.601736111111111,0.6968915598290598,5.0,under-indexed support mix,0.6771153846153846,0.5479166666666666,0.40625,0.6187499999999999,-5.153758152737943,-7.060257154779421,0.010000000000000009,,,,,0.6916666666666665,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Near national median,11580.0,17.0,17.0,60.0,504382000.0,6740.0,345057.0,suppression_present
2024Q4,2024 Q4,2024-06-30,ndia_service_area,South East Metro,South East Metro,Major Cities of Australia,Core,Personal Care,Personal Care,Personal Care,114848000.0,0.2210579399389457,0.023263273252136063,16729.49745083758,332837.763036252,0.2300916129974597,0.2421943343787867,0.9607387990338713,0.9127296082542371,0.2300916129974597,0.2421943343787867,4693336.433474213,10981160.094486088,0.009033673058513991,0.021136394439841,0.0872703917457629,117519740.40646133,2671740.4064613283,0.8333333333333334,0.41458333333333336,0.8822916666666667,0.9572916666666667,0.7561666666666668,0.5956597222222222,0.6759131944444445,5.0,under-indexed support mix,0.6933333333333334,0.5493055555555555,0.38125000000000003,0.6187499999999999,-5.376186132358658,-7.034314721971377,0.0,,,,,0.6708333333333333,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Near national median,11684.0,17.0,17.0,60.0,519538000.0,6865.0,345057.0,suppression_present
2025Q1,2025 Q1,2024-09-30,ndia_service_area,South East Metro,South East Metro,Major Cities of Australia,Core,Personal Care,Personal Care,Personal Care,119066000.0,0.2213921004972053,0.03672680412371143,16774.584389969004,345061.8303642586,0.2328518997102253,0.244708721863153,0.9507850301960978,0.9047168356386296,0.2328518997102253,0.244708721863153,6163148.775557429,12539818.870334864,0.011459799213019983,0.0233166213659477,0.09528316436137041,123438913.65979382,4372913.659793824,0.8486111111111111,0.6479166666666667,0.8822916666666667,0.95625,0.8022638888888889,0.5838541666666666,0.6930590277777777,3.0,under-indexed support mix,0.6762499999999999,0.5201388888888888,0.37916666666666665,0.5874999999999999,-5.583039589819954,-7.200092852726918,0.010000000000000009,,,,,0.6395833333333333,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Near national median,11819.0,15.0,15.0,58.0,537806000.0,7098.0,345057.0,suppression_present
2025Q2,2025 Q2,2024-12-31,ndia_service_area,South East Metro,South East Metro,Major Cities of Australia,Core,Personal Care,Personal Care,Personal Care,119004000.0,0.2150081483542492,-0.0005207196008936155,16193.223567832358,344882.14990566776,0.229928754680369,0.24176775526136748,0.9351076973958242,0.8893168905911819,0.229928754680369,0.24176775526136748,8258346.713018715,14811067.788593248,0.0149206063261198,0.02675960690711829,0.11068310940881809,118942032.28461526,-61967.71538473666,0.8652777777777777,0.09635416666666667,0.8791666666666667,0.95,0.6892847222222221,0.5520833333333333,0.6206840277777776,16.0,under-indexed support mix,0.655625,0.47326388888888893,0.3666666666666667,0.503125,-5.659832760265896,-7.494918297945059,0.030000000000000027,,,,,0.546875,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,12004.0,14.0,14.0,57.0,553486000.0,7349.0,345057.0,suppression_present
2025Q3,2025 Q3,2025-03-31,ndia_service_area,South East Metro,South East Metro,Major Cities of Australia,Core,Personal Care,Personal Care,Personal Care,122899000.0,0.2152241221095988,0.03272999226916751,16505.372011818425,356170.1400058541,0.2323864664842299,0.2441751459485891,0.9261474016353884,0.8814333714165735,0.2323864664842299,0.2441751459485891,9800179.183556825,16531845.240730941,0.0171623443746311,0.028951023838990314,0.11856662858342648,126921483.31988841,4022483.319888413,0.8732638888888888,0.6270833333333333,0.8791666666666667,0.95,0.7956111111111112,0.56796875,0.6817899305555556,5.0,under-indexed support mix,0.6485416666666666,0.4829861111111111,0.38125000000000003,0.534375,-5.828276827224279,-7.873621599943256,0.020000000000000018,,,,,0.5864583333333334,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,11699.0,17.0,17.0,54.0,571028000.0,7446.0,345057.0,suppression_present
2025Q4,2025 Q4,2025-06-30,ndia_service_area,South East Metro,South East Metro,Major Cities of Australia,Core,Personal Care,Personal Care,Personal Care,122217000.0,0.2061210446960727,-0.005549272166575858,16250.09972078181,354193.65496135416,0.227228835925477,0.2374583029542716,0.9071077790658273,0.8680304800113322,0.227228835925477,0.2374583029542716,12515611.515980482,18581051.237099886,0.021107791229404288,0.031337258258198886,0.1319695199886678,121538784.6036176,-678215.3963824064,0.8847222222222223,0.09895833333333333,0.8770833333333333,0.9416666666666667,0.687111111111111,0.5604166666666668,0.6237638888888889,16.0,under-indexed support mix,0.6331249999999999,0.4642361111111111,0.3770833333333334,0.515625,-5.981999453742553,-8.104764662237113,0.020000000000000018,,,,,0.5677083333333334,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,11558.0,11.0,11.0,44.0,592938000.0,7521.0,345057.0,suppression_present
2026Q1,2026 Q1,2025-09-30,ndia_service_area,South East Metro,South East Metro,Major Cities of Australia,Core,Personal Care,Personal Care,Personal Care,125816000.0,0.2087754174147664,0.029447621852933814,16485.3249475891,364623.8157753647,0.2302522837946029,0.24034669915904824,0.906724632538303,0.8686427487677303,0.2302522837946029,0.24034669915904824,12942775.801411897,19026054.087810516,0.021476866379836507,0.03157128174428184,0.1313572512322697,129520981.99104872,3704981.9910487235,0.8881944444444444,0.628125,0.878125,0.9395833333333333,0.7913055555555556,0.5559027777777777,0.6736041666666667,6.0,under-indexed support mix,0.6224999999999999,0.4541666666666666,0.375,0.50625,-6.13512980861276,-8.087870671360516,0.030000000000000027,,,,,0.5583333333333332,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,11603.0,12.0,12.0,45.0,602638000.0,7632.0,345057.0,suppression_present
2024Q2,2024 Q2,2023-12-31,ndia_service_area,South East Metro,South East Metro,Major Cities of Australia,Capacity Building,Plan Management,Plan Management,Plan Management,5434000.0,0.0113963340463906,,830.2521008403361,15748.122773918512,0.014584989937959,0.012844948565599689,0.7813741452594642,0.8872230190871568,0.014584989937959,0.012844948565599689,1520414.9022176107,690728.3750492437,0.0031886558915683993,0.001448614519209088,0.11277698091284316,5434000.0,0.0,0.6246527777777778,0.5005208333333333,0.25729166666666664,0.10833333333333334,0.43024305555555564,0.4997395833333334,0.4649913194444445,18.0,monitor,0.6604166666666667,0.5097222222222223,0.38958333333333334,0.47500000000000003,-5.152628651834831,-6.83755021259055,0.0,-6.825721489333436,-4.603687618920981,38.605744605423794,33.612246274146074,0.6479166666666667,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Near national median,6219.0,1.0,1.0,4.0,476820000.0,6545.0,345057.0,suppression_present
2024Q3,2024 Q3,2024-03-31,ndia_service_area,South East Metro,South East Metro,Major Cities of Australia,Capacity Building,Plan Management,Plan Management,Plan Management,5634000.0,0.0111701051980443,0.036805299963194704,835.9050445103858,16327.737156469802,0.0144858884641832,0.012769265701311741,0.7711025268255188,0.8747648814995551,0.0144858884641832,0.012769265701311741,1672421.3953416506,806587.772959019,0.0033157832661389,0.0015991605032674421,0.1252351185004449,5841361.059992639,207361.05999263935,0.642013888888889,0.5645833333333333,0.25833333333333336,0.10363247863247864,0.4491356837606838,0.5537326388888889,0.5014341613247864,7.0,monitor,0.6771153846153846,0.5479166666666666,0.40625,0.6187499999999999,-5.153758152737943,-7.060257154779421,0.010000000000000009,,,,,0.6916666666666665,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Near national median,6375.0,1.0,1.0,4.0,504382000.0,6740.0,345057.0,suppression_present
2024Q4,2024 Q4,2024-06-30,ndia_service_area,South East Metro,South East Metro,Major Cities of Australia,Capacity Building,Plan Management,Plan Management,Plan Management,5814000.0,0.0111907117477451,0.03194888178913735,846.9045884923526,16849.39010076596,0.0145035383366977,0.012834132757584308,0.7715849393406095,0.8719491966554552,0.0145035383366977,0.012834132757584308,1721139.3003712501,853819.6646098364,0.0033128265889526016,0.0016434210098392084,0.12805080334454477,5999750.798722045,185750.79872204456,0.6513888888888889,0.5791666666666667,0.25833333333333336,0.10104166666666667,0.4566527777777778,0.5501736111111111,0.5034131944444444,9.0,monitor,0.6933333333333334,0.5493055555555555,0.38125000000000003,0.6187499999999999,-5.376186132358658,-7.034314721971377,0.0,,,,,0.6708333333333333,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Near national median,6515.0,1.0,1.0,4.0,519538000.0,6865.0,345057.0,suppression_present
