quarter,quarter_label,quarter_end_date,geography_type,geography_code,geography_name,state,remoteness,population_count,participant_count,funded_plan_count,participants_per_1000,funded_plans_per_1000,participant_growth_rate,funded_plan_growth_rate,mean_plan_funding,median_plan_funding,committed_supports,payment_amount,payments_per_funded_plan,payments_per_participant,payments_per_1000_population,funding_conversion_rate,unspent_committed_funding,unspent_funding_per_funded_plan,mean_plan_utilisation,benchmark_national_funded_plans_per_1000,benchmark_national_mean_plan_utilisation,benchmark_national_mean_plan_funding,benchmark_national_payments_per_funded_plan,benchmark_remoteness_funded_plans_per_1000,benchmark_remoteness_mean_plan_utilisation,benchmark_remoteness_mean_plan_funding,benchmark_remoteness_payments_per_funded_plan,funded_plans_per_1000_gap_from_national,mean_plan_utilisation_gap_from_national,mean_plan_funding_gap_from_national,payments_per_funded_plan_gap_from_national,funded_plans_per_1000_gap_from_remoteness,mean_plan_utilisation_gap_from_remoteness,mean_plan_funding_gap_from_remoteness,payments_per_funded_plan_gap_from_remoteness,active_provider_count,registered_provider_count,funded_plans_per_active_provider,participants_per_active_provider,active_providers_per_1000_funded_plans,provider_growth_rate,payment_growth_rate,plan_value_growth_rate,supply_response_gap,funding_conversion_gap,funded_plan_volume_score,funded_plan_density_score,payment_intensity_score,unspent_funding_score,utilisation_gap_score,funded_plan_coverage_gap_score,mean_plan_funding_gap_score,payment_intensity_gap_score,provider_load_score,growth_pressure_score,funding_conversion_gap_score,underfunded_advocacy_score,utilisation_barrier_score,underserviced_provider_score,business_opportunity_score,advocacy_opportunity_score,combined_opportunity_score,opportunity_rank,opportunity_segment,opportunity_reading_note,market_density_indicator_note,population_reference_year,population_method,reliability_flag
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Western District,Western District,VIC,Outer Regional Australia,153831.0,4678.0,4678.0,30.409995384545375,30.409995384545372,,,72000.0,32100.0,336816000.0,234790000.0,50190.25224454895,50190.25224454895,1526285.339105902,0.6970868367298466,102026000.0,21809.747755451048,0.71,24.12050932082575,0.774810548394224,79559.82881407744,60116.50993792392,29.44748036263278,0.7485395550523876,79779.69432547608,58182.44347371007,-6.289486063719625,0.06481054839422398,7559.828814077438,9926.257693374966,-0.9625150219125942,0.038539555052387584,7779.6943254760845,7992.191229161115,241.0,1030.0,19.410788381742737,19.410788381742737,51.517742625053444,,,,,0.3029131632701534,0.3875,0.759493670886076,0.2375,0.5625,0.8,0.24375,0.775,0.75,0.825,0.50625,0.725,0.5895833333333333,0.6958333333333333,0.7104166666666666,0.51875,0.6652777777777777,0.5920138888888888,21.0,provider opportunity: under-serviced,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Western District,Western District,VIC,Outer Regional Australia,153831.0,4779.0,4779.0,31.066560056165535,31.06656005616553,0.021590423257802582,0.021590423257802582,74000.0,33000.0,353646000.0,243377000.0,50926.34442351957,50926.344423519564,1582106.3374742412,0.6881938435610752,110269000.0,23073.655576480436,0.71,24.68676284471637,0.7773084731227313,81027.36890354347,60498.99233345409,29.18486251877246,0.751550423518762,80452.36760997478,58049.56139405565,-6.379797211449169,0.06730847312273128,7027.368903543465,9572.647909934516,-1.8816975373930769,0.04155042351876204,6452.367609974783,7123.216970536079,,,,,,,0.036573107883640654,0.02777777777777768,,0.31180615643892484,0.3717948717948718,0.7402597402597403,0.24358974358974358,0.6,0.79375,0.26875,0.7375,0.75,,0.50625,0.7,0.5854166666666667,0.6979166666666666,0.6499999999999999,0.5126602564102564,0.6444444444444444,0.5785523504273504,24.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Western District,Western District,VIC,Outer Regional Australia,153831.0,4847.0,4847.0,31.508603597454346,31.508603597454343,0.014228918183720518,0.014228918183720518,75000.0,33000.0,363525000.0,250616000.0,51705.38477408706,51705.38477408706,1629164.472700561,0.6894051303211609,112909000.0,23294.615225912938,0.72,25.27144981343164,0.7784608418203379,82439.3926044259,61164.480098449734,30.608345586211776,0.7572561652281135,82644.4615700781,59375.719276613236,-6.237153784022709,0.05846084182033792,7439.392604425899,9459.095324362672,-0.9002580112425704,0.0372561652281135,7644.4615700781,7670.334502526173,,,,,,,0.02974397745062185,0.013513513513513598,,0.3105948696788391,0.3875,0.7468354430379747,0.225,0.5625,0.79375,0.25625,0.7625,0.7375,,0.50625,0.6875,0.5854166666666666,0.68125,0.6499999999999999,0.50125,0.6388888888888888,0.5700694444444444,23.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Western District,Western District,VIC,Outer Regional Australia,153831.0,5018.0,5018.0,32.62021309098946,32.62021309098946,0.03527955436352381,0.03527955436352381,75000.0,32700.0,376350000.0,260616000.0,51936.22957353528,51936.229573535275,1694170.8758312694,0.6924830609804703,115734000.0,23063.770426464725,0.71,26.153554026565185,0.7601002932313932,82459.7494204458,60716.14056683959,31.532697494122548,0.7415501850207962,82697.75282019569,59065.36071574622,-6.466659064424274,0.05010029323139321,7459.749420445805,8779.910993304307,-1.0875155968669112,0.03155018502079613,7697.752820195688,7129.131142210936,,,,,,,0.039901682254923854,0.0,,0.3075169390195297,0.3875,0.7468354430379747,0.2625,0.475,0.75625,0.25625,0.8,0.7375,,0.50625,0.6625,0.5979166666666667,0.63125,0.63125,0.47750000000000004,0.6201388888888889,0.5488194444444445,30.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Western District,Western District,VIC,Outer Regional Australia,153831.0,5144.0,5144.0,33.43929377043639,33.43929377043639,0.025109605420486236,0.025109605420486236,75000.0,32500.0,385800000.0,262212000.0,50974.33903576983,50974.33903576983,1704545.8977709303,0.6796578538102643,123588000.0,24025.66096423017,0.7,26.957763247112997,0.7465297732931997,82492.94748629373,60067.7940397898,32.322438100030666,0.723891505303104,82921.77678310791,58404.145178554056,-6.4815305233234,0.04652977329319967,7492.947486293735,9093.455004019968,-1.1168556704057266,0.023891505303104025,7921.776783107911,7429.806142784226,,,,,,,0.006123952481812411,0.0,,0.32034214618973567,0.3875,0.7215189873417721,0.225,0.5,0.7375,0.25625,0.8,0.75,,0.50625,0.6625,0.6020833333333333,0.6333333333333333,0.621875,0.47354166666666664,0.6190972222222222,0.5463194444444444,28.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Western District,Western District,VIC,Outer Regional Australia,153831.0,,5203.0,,33.82283154890757,,0.011469673405909875,77000.0,,400631000.0,267862000.0,51482.2217951182,,1741274.5155397807,0.6686002830534832,132769000.0,25517.7782048818,0.7,27.40732028960876,0.7506086859240299,84432.45028614352,60802.47507148593,32.730046154692914,0.7269261814617647,84888.12868756366,59134.059154767165,-6.41551125929881,0.050608685924029825,7432.450286143518,9320.25327636773,-1.0927853942146584,0.026926181461764717,7888.128687563658,7651.837359648962,,,,,,,0.0215474501548365,0.026666666666666616,,0.3313997169465168,0.375,0.7215189873417721,0.2375,0.4875,0.75625,0.25625,0.8,0.7375,,0.50625,0.6875,0.5979166666666667,0.6437499999999999,0.63125,0.475,0.6243055555555556,0.5496527777777778,23.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Western District,Western District,VIC,Outer Regional Australia,153831.0,,5268.0,,34.24537316925717,,0.012492792619642534,77000.0,,405636000.0,275514000.0,52299.5444191344,,1791017.4152153987,0.679214862586161,130122000.0,24700.455580865604,0.7,27.77839830958376,0.7514285432706143,85151.38506175322,62192.49868267691,33.11060614399949,0.7308756031764125,85664.50093088642,60376.25859645123,-6.466974859673414,0.05142854327061428,8151.385061753215,9892.95426354251,-1.1347670252576805,0.030875603176412483,8664.500930886425,8076.714177316833,,,,,,,0.028566948652664514,0.0,,0.32078513741383896,0.375,0.7088607594936709,0.2375,0.4875,0.73125,0.26875,0.81875,0.75,,0.50625,0.7,0.6124999999999999,0.6395833333333333,0.6187499999999999,0.47166666666666657,0.623611111111111,0.5476388888888888,25.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Western District,Western District,VIC,Outer Regional Australia,153831.0,,5323.0,,34.60290838647607,,0.010440394836750189,77000.0,,409871000.0,279150000.0,52442.23182415931,,1814653.743393724,0.6810679457683028,130721000.0,24557.76817584069,0.69,28.253214646769933,0.7386029448813405,85151.81887829916,62709.42778038322,33.634269269780866,0.7179683189796243,85747.48693204664,60763.24328367979,-6.349693739706133,0.04860294488134045,8151.818878299164,10267.195956223914,-0.9686391166952006,0.027968318979624342,8747.486932046639,8321.01145952048,,,,,,,0.013197151505912608,0.0,,0.31893205423169724,0.375,0.6962025316455697,0.225,0.55,0.69375,0.26875,0.825,0.75,,0.50625,0.7,0.6145833333333334,0.6479166666666666,0.6,0.47958333333333325,0.6208333333333332,0.5502083333333332,24.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Western Melbourne,Western Melbourne,VIC,Major Cities of Australia,864515.0,17560.0,17560.0,20.311966825329808,20.311966825329808,,,71000.0,28300.0,1246760000.0,958165000.0,54565.20501138952,54565.205011389524,1108326.634008664,0.7685240142449229,288595000.0,16434.79498861048,0.78,24.12050932082575,0.774810548394224,79559.82881407744,60116.50993792392,21.54075115403415,0.7958582408716173,80400.51139569166,62712.29290901039,3.808542495495942,-0.005189451605776014,8559.828814077438,5551.304926534402,1.228784328704343,0.015858240871617257,9400.511395691661,8147.087897620877,1136.0,3145.0,15.45774647887324,15.45774647887324,64.69248291571753,,,,,0.2314759857550771,0.925,0.21518987341772153,0.3875,0.075,0.55,0.55,0.8375,0.775,0.625,0.50625,0.2125,0.7208333333333333,0.2791666666666667,0.5604166666666667,0.44541666666666674,0.5201388888888889,0.48277777777777786,45.0,advocacy: funding or access gap,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Western Melbourne,Western Melbourne,VIC,Major Cities of Australia,864515.0,18155.0,18155.0,21.000213992816782,21.000213992816786,0.03388382687927116,0.03388382687927116,72000.0,28400.0,1307160000.0,1000819000.0,55126.35637565409,55126.35637565409,1157665.2805330157,0.7656438385507512,306341000.0,16873.64362434591,0.78,24.68676284471637,0.7773084731227313,81027.36890354347,60498.99233345409,22.15635799622129,0.7987044245491112,81921.83021338335,63196.969696969696,3.686548851899584,-0.002691526877268728,9027.368903543465,5372.635957799997,1.1561440034045098,0.018704424549111136,9921.83021338335,8070.613321315606,,,,,,,0.044516341131224824,0.014084507042253502,,0.23435616144924876,0.9230769230769231,0.2077922077922078,0.3974358974358974,0.1,0.6,0.6,0.85,0.7625,,0.50625,0.2,0.7374999999999999,0.3,0.553125,0.45472756410256415,0.5302083333333333,0.49246794871794874,42.0,advocacy: funding or access gap,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Western Melbourne,Western Melbourne,VIC,Major Cities of Australia,864515.0,18515.0,18515.0,21.416632447094614,21.416632447094614,0.01982924814100806,0.01982924814100806,73000.0,28900.0,1351595000.0,1022107000.0,55204.26681069403,55204.26681069403,1182289.4917959783,0.7562228330232059,329488000.0,17795.733189305967,0.78,25.27144981343164,0.7784608418203379,82439.3926044259,61164.480098449734,22.563669931499856,0.7973695351274968,83207.46100966579,63732.73450666296,3.854817366337024,-0.0015391581796620809,9439.392604425899,5960.2132877557015,1.1470374844052422,0.01736953512749679,10207.461009665785,8528.467695968924,,,,,,,0.021270579395475053,0.01388888888888884,,0.24377716697679408,0.925,0.21518987341772153,0.375,0.075,0.61875,0.5375,0.875,0.7875,,0.50625,0.2375,0.7333333333333334,0.3104166666666666,0.5625,0.44958333333333333,0.5354166666666667,0.4925,39.0,advocacy: funding or access gap,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Western Melbourne,Western Melbourne,VIC,Major Cities of Australia,864515.0,19344.0,19344.0,22.37555160986218,22.37555160986218,0.044774507156359666,0.044774507156359666,73000.0,28600.0,1412112000.0,1054603000.0,54518.35194375517,54518.35194375517,1219878.1976021237,0.7468267389555503,357509000.0,18481.64805624483,0.75,26.153554026565185,0.7601002932313932,82459.7494204458,60716.14056683959,23.368427888963133,0.777901017449582,83196.99210700695,63287.15620185708,3.778002416703007,0.01010029323139321,9459.749420445805,6197.788623084416,0.9928762791009548,0.027901017449581927,10196.992107006954,8768.804258101904,,,,,,,0.031793148858191955,0.0,,0.2531732610444497,0.925,0.21518987341772153,0.35,0.075,0.70625,0.5375,0.875,0.8,,0.50625,0.25,0.7375000000000002,0.34375,0.60625,0.45999999999999996,0.5625000000000001,0.51125,35.0,advocacy: funding or access gap,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
